Molecule ChEMBL ID,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL5090599,2d,Cc1ccc(N2C(=O)CN(Cc3ccc(-c4cccc(C(=O)O)c4)o3)C2=O)cc1C,IC50,'>',50000,nM,,,,UO_0000065,,,,,0,CHEMBL5029720,Inhibition of EP300 (unknown origin) by AlphaLISA immunodetection assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5029162,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,,,
CHEMBL5090599,2d,Cc1ccc(N2C(=O)CN(Cc3ccc(-c4cccc(C(=O)O)c4)o3)C2=O)cc1C,Inhibition,'=',34,%,,,,UO_0000187,,,,,0,CHEMBL5029721,Inhibition of EP300 (unknown origin) at 50 uM by AlphaLISA immunodetection assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5029162,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,Dose = 50.0 microM,,
CHEMBL445599,Garcinol,C=C(C)[C@H](CC=C(C)C)C[C@]12C[C@H](CC=C(C)C)C(C)(C)[C@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C1O)C2=O,IC50,'=',7000,nM,5.16,,,UO_0000065,8.55,0.16,-3.76,4.61,0,CHEMBL4325421,Inhibition of recombinant human full-length His6-tagged p300 expressed in baculovirus infected Sf21 insect cells using [3H]acetylCoA as substrate preincubated for 10 mins followed by substrate addition and measured after 10 mins by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf21,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4321876,1,Scientific Literature,J Med Chem,2020,CHEMBL4106362,,,
CHEMBL4452911,B013,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccc(F)cc3CC[C@H]2C)C1=O,IC50,'=',3,nM,8.52,,,UO_0000065,17.23,0.32,5.46,7.89,0,CHEMBL4325427,Inhibition of p300 (unknown origin) using histone H3 (1 to 21 residues) as substrate preincubated for 15 mins followed by substrate and [3H]acetyl-CoA addition and measured after 60 mins by scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4321876,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL4449940,B022,CNC(=O)Nc1ccc2c(c1)CC[C@]21NC(=O)N(CC(=O)N2Cc3cc(F)ccc3OC[C@H]2C2CC2)C1=O,IC50,'=',4.2,nM,8.38,,,UO_0000065,16.06,0.3,5.91,6.98,0,CHEMBL4325427,Inhibition of p300 (unknown origin) using histone H3 (1 to 21 residues) as substrate preincubated for 15 mins followed by substrate and [3H]acetyl-CoA addition and measured after 60 mins by scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4321876,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL5083020,13i,CNC(=O)Nc1cc2c(cc1F)[C@@]1(CC2)OC(=O)N(CC(=O)N2Cc3ccc(F)cc3CC[C@H]2C2CC2)C1=O,IC50,'=',1.7,nM,8.77,,,UO_0000065,16.28,0.31,5.18,8.12,0,CHEMBL5033899,Inhibition of p300 (unknown origin) preincubated for 15 mins followed by addition of substrate [3H] Ac-CoA and measured after 60 mins by liquid scintillation counting assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5032535,1,Scientific Literature,Bioorg Med Chem,2021,None,TIME = 1.25 hr,INHIBITOR,
CHEMBL5078021,13m,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccncc3CC[C@H]2C2CC2)C1=O,IC50,'=',9.8,nM,8.01,,,UO_0000065,15.9,0.3,5.3,6.62,0,CHEMBL5033899,Inhibition of p300 (unknown origin) preincubated for 15 mins followed by addition of substrate [3H] Ac-CoA and measured after 60 mins by liquid scintillation counting assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5032535,1,Scientific Literature,Bioorg Med Chem,2021,None,TIME = 1.25 hr,INHIBITOR,
CHEMBL5084388,III-16,CC[C@@H]1C(=O)N(C)c2cnc(N(C)c3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1C1CCCC1,IC50,'=',59400,nM,4.23,,,UO_0000065,7.62,0.14,-0.17,3.16,0,CHEMBL5055141,Inhibition of P300 (unknown orign) using acetyl-CoA as substrate preincubated for 30 mins followed by substrate addition measured after 1 hr by microplate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5053549,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.5 hr,INHIBITOR,
CHEMBL5185318,LTK-14A,COc1ccc(C(=O)C2=C3OC(C)(C)[C@@H](CC=C(C)C)C[C@@]34C[C@@H](CC=C(C)C)C(C)(C)[C@](CC=C(C)C)(C2=O)C4=O)cc1OC,Inhibition,,,%,,,Active,UO_0000187,,,,,0,CHEMBL5120040,Inhibition of wild-type His-tagged EP300 catalytic domain catalyzed butyrylation (unknown origin) expressed in Escherichia coli BL21 (DE3) using Histone H3 as substrate at 25 uM preincubated with compound for 10 mins followed by butyryl-CoA addition and measured after 10 mins by Western blot analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5113530,1,Scientific Literature,J Med Chem,2022,None,Dose = 25.0 microM | TIME = 0.3333 hr,INHIBITOR,
CHEMBL4439084,B021,CNC(=O)Nc1ccc2c(c1)CC[C@]21NC(=O)N(CC(=O)N2Cc3cc(F)ccc3OC[C@H]2C(F)(F)F)C1=O,IC50,'=',7.5,nM,8.12,,,UO_0000065,14.79,0.28,5.5,6.77,0,CHEMBL4325427,Inhibition of p300 (unknown origin) using histone H3 (1 to 21 residues) as substrate preincubated for 15 mins followed by substrate and [3H]acetyl-CoA addition and measured after 60 mins by scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4321876,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL3759745,1,c1ccc(-c2cc(OCC3CCNCC3)cnc2-c2ccccc2)cc1,IC50,'=',46300,nM,4.33,,,UO_0000065,12.58,0.23,-0.46,12.69,0,CHEMBL5123693,Inhibition of human p300 HAT domain (1195 to 1673 residues) using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.6667 hr,INHIBITOR,
CHEMBL5186215,19,COc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(OC)cc2)cc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL5123693,Inhibition of human p300 HAT domain (1195 to 1673 residues) using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.6667 hr,,
CHEMBL3758933,23,N#Cc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(Br)cc2)cc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL5123693,Inhibition of human p300 HAT domain (1195 to 1673 residues) using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.6667 hr,,
CHEMBL5188583,30,c1ccc(-c2ccc(-c3ncc(OCC4CCNCC4)nc3-c3ccc(-c4ccccn4)cc3)cc2)nc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL5123693,Inhibition of human p300 HAT domain (1195 to 1673 residues) using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.6667 hr,,
CHEMBL4852716,26,OCc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(CO)cc2)cc1,Inhibition,'=',48.2,%,,,,UO_0000187,,,,,0,CHEMBL5123694,Inhibition of human p300 HAT domain (1195 to 1673 residues) at 10 uM using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,Dose = 10.0 microM | TIME = 0.6667 hr,INHIBITOR,
CHEMBL4282264,A-485,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O,IC50,'=',60,nM,7.22,,,UO_0000065,13.46,0.26,3.54,6.68,0,CHEMBL5123726,Inhibition of human recombinant p300 HAT domain using histone H4 peptide and acetyl-coA as substrates preincubated for 30 mins followed by substrate addition and measured after 1 hr by TopCount scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 1.5 hr,INHIBITOR,
CHEMBL4168076,23; MC4198,CC(=O)Oc1ccc(N)c2ccccc12,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4139705,Inhibition of KAT3B catalytic domain (1284 to 1673 residues) (unknown origin) using SGRGKGGKGLGKGGAKRHRK-NH2 as substrate after 5 mins in presence of Ac-CoA by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4138110,1,Scientific Literature,Eur J Med Chem,2017,None,,,
CHEMBL4867031,14,Ic1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(I)cc2)cc1,IC50,'=',7800,nM,5.11,,,UO_0000065,8.55,0.25,-0.29,10.86,0,CHEMBL5123693,Inhibition of human p300 HAT domain (1195 to 1673 residues) using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.6667 hr,INHIBITOR,
CHEMBL3758396,22,N#Cc1ccc(-c2nc(OCC3CCNCC3)cnc2-c2ccc(Br)cc2)cc1,Inhibition,'=',21,%,,,,UO_0000187,,,,,0,CHEMBL5123694,Inhibition of human p300 HAT domain (1195 to 1673 residues) at 10 uM using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,Dose = 10.0 microM | TIME = 0.6667 hr,,
CHEMBL5082755,13c,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3cc(F)c(F)cc3CC[C@H]2C2CC2)C1=O,IC50,'=',0.56,nM,9.25,,,UO_0000065,17.18,0.32,5.66,8.56,0,CHEMBL5033899,Inhibition of p300 (unknown origin) preincubated for 15 mins followed by addition of substrate [3H] Ac-CoA and measured after 60 mins by liquid scintillation counting assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5032535,1,Scientific Literature,Bioorg Med Chem,2021,None,TIME = 1.25 hr,INHIBITOR,
CHEMBL5174658,19a,COc1cc2cc3[n+](cc2cc1OC)CCCc1cc2c(cc1-3)OCO2.CS(=O)(=O)[O-],IC50,'=',1800,nM,5.75,,,UO_0000065,16.4,0.3,2.25,14.08,0,CHEMBL5097557,Inhibition of N-terminal His/GST-tagged recombinant human p300 HAT domain (965 to 1810 residues) expressed in Sf9 insect cells using isotope labelled 3H-Ac-CoA as substrate incubated for 60 mins by microbeta counter based analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5096175,1,Scientific Literature,Bioorg Med Chem,2021,None,TIME = 1.0 hr,INHIBITOR,
CHEMBL5191177,17,Brc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(Br)c(Br)c2)cc1Br,IC50,'=',10000,nM,5,,,UO_0000065,7.56,0.23,-2.24,10.63,0,CHEMBL5123693,Inhibition of human p300 HAT domain (1195 to 1673 residues) using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.6667 hr,INHIBITOR,
CHEMBL5191477,9,CNCCOc1cnc(-c2ccc(Br)cc2)c(-c2ccc(Br)cc2)n1,Inhibition,'=',19.6,%,,,,UO_0000187,,,,,0,CHEMBL5123694,Inhibition of human p300 HAT domain (1195 to 1673 residues) at 10 uM using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,Dose = 10.0 microM | TIME = 0.6667 hr,,
CHEMBL5192617,13,O=C(O)c1cnc(-c2ccc(Br)cc2)c(-c2ccc(Br)cc2)n1,Inhibition,'=',30,%,,,,UO_0000187,,,,,0,CHEMBL5123694,Inhibition of human p300 HAT domain (1195 to 1673 residues) at 10 uM using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,Dose = 10.0 microM | TIME = 0.6667 hr,,
CHEMBL5188583,30,c1ccc(-c2ccc(-c3ncc(OCC4CCNCC4)nc3-c3ccc(-c4ccccn4)cc3)cc2)nc1,Inhibition,'=',37,%,,,,UO_0000187,,,,,0,CHEMBL5123694,Inhibition of human p300 HAT domain (1195 to 1673 residues) at 10 uM using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,Dose = 10.0 microM | TIME = 0.6667 hr,,
CHEMBL5175438,31,c1cc(-c2ccc(-c3ncc(OCC4CCNCC4)nc3-c3ccc(-c4ccncc4)cc3)cc2)ccn1,Inhibition,'=',39,%,,,,UO_0000187,,,,,0,CHEMBL5123694,Inhibition of human p300 HAT domain (1195 to 1673 residues) at 10 uM using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,Dose = 10.0 microM | TIME = 0.6667 hr,,
CHEMBL4457144,B015,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccc(F)cc3CC[C@H]2C(F)(F)F)C1=O,IC50,'=',1.9,nM,8.72,,,UO_0000065,15.9,0.31,5.12,8.07,0,CHEMBL4325427,Inhibition of p300 (unknown origin) using histone H3 (1 to 21 residues) as substrate preincubated for 15 mins followed by substrate and [3H]acetyl-CoA addition and measured after 60 mins by scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4321876,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL5194564,5,CNCCCCOc1cnc(-c2ccc(Br)cc2)c(-c2ccc(Br)cc2)n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL5123693,Inhibition of human p300 HAT domain (1195 to 1673 residues) using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.6667 hr,,
CHEMBL4868257,25,CC(C)(C)c1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(C(C)(C)C)cc2)cc1,IC50,'=',17600,nM,4.75,,,UO_0000065,10.39,0.19,-2.03,10.11,0,CHEMBL5123693,Inhibition of human p300 HAT domain (1195 to 1673 residues) using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.6667 hr,INHIBITOR,
CHEMBL5181216,8,NCCOc1cnc(-c2ccc(Br)cc2)c(-c2ccc(Br)cc2)n1,Inhibition,'=',5.4,%,,,,UO_0000187,,,,,0,CHEMBL5123694,Inhibition of human p300 HAT domain (1195 to 1673 residues) at 10 uM using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,Dose = 10.0 microM | TIME = 0.6667 hr,,
CHEMBL5185050,20,FC(F)(F)c1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(C(F)(F)F)cc2)cc1,Inhibition,'=',34,%,,,,UO_0000187,,,,,0,CHEMBL5123694,Inhibition of human p300 HAT domain (1195 to 1673 residues) at 10 uM using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,Dose = 10.0 microM | TIME = 0.6667 hr,,
CHEMBL4440098,38,CCS(=O)(=O)Cc1cnc(Oc2ccc(F)cc2F)c(-c2cc(C)c3c(=O)[nH]ccn23)c1,IC50,'=',3857,nM,5.41,,,UO_0000065,,,,,0,CHEMBL4405045,Inhibition of MSGRGK(Ac)-GGK(Ac)GLGK(Ac)GGAKRHR-biotin binding to EP300 (1040 to 1160 residues) (unknown origin) expressed in Escherichia coli BL21 (DE3) by Alphascreen assay,A,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4402585,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL3758284,21,N#Cc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(C#N)cc2)cc1,Inhibition,'=',0,%,,,,UO_0000187,,,,,0,CHEMBL5123694,Inhibition of human p300 HAT domain (1195 to 1673 residues) at 10 uM using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,Dose = 10.0 microM | TIME = 0.6667 hr,,
CHEMBL4587968,B026,Cn1cc(-c2ccc3c(c2)CC[C@]32NC(=O)N(CC(=O)N3Cc4cc(F)ccc4OC[C@H]3C(F)(F)F)C2=O)cn1,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,0,CHEMBL4325455,Inhibition of p300 in human MV4-11 cells assessed as decrease in H3K27 acetylation measured after 6 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MV4-11,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4321876,1,Scientific Literature,J Med Chem,2020,CHEMBL3308063,,,
CHEMBL5193672,11; DS17701585,COc1ccc(C2(C(=O)N3CS(=O)(=O)C[C@@H]3C(=O)Nc3cccc4[nH]ncc34)CCCC2)cc1,IC50,'=',150,nM,6.82,,,UO_0000065,14.14,0.27,4.21,5.62,0,CHEMBL5147366,Inhibition of N-terminal His tagged human EP300 (1159-1666 residues) expressed in Escherichia coli BL21 (DE3) using biotinylated H4 (1 to 25)-GSGSK peptide as substrate incubated for 1 hr by AlphaLISA assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5143662,1,Scientific Literature,Bioorg Med Chem Lett,2022,None,TIME = 1.0 hr,INHIBITOR,
CHEMBL5209027,1,COc1ccc(C2(C(=O)N3CCOCC(Cc4cccc5[nH]ncc45)C3)CCOCC2)cc1,IC50,'=',2240,nM,5.65,,,UO_0000065,12.57,0.23,2.31,7.37,0,CHEMBL5147367,Inhibition of EP300 in human LK2 cells assessed as reduction in intracellular histone H3 acetylation at lysine 27 residue incubated for 3 hrs by chemiluminescence based ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,LK2,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5143662,1,Scientific Literature,Bioorg Med Chem Lett,2022,None,TIME = 3.0 hr,INHIBITOR,
CHEMBL5175603,6,NCCCOc1cnc(-c2ccc(Br)cc2)c(-c2ccc(Br)cc2)n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL5123693,Inhibition of human p300 HAT domain (1195 to 1673 residues) using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.6667 hr,,
CHEMBL4861102,28,CN(C)Cc1ccc(-c2ncc(OCC3CCNCC3)nc2-c2ccc(CN(C)C)cc2)cc1,Inhibition,'=',46.3,%,,,,UO_0000187,,,,,0,CHEMBL5123694,Inhibition of human p300 HAT domain (1195 to 1673 residues) at 10 uM using histone H3 peptide and acetyl-coA as substrates preincubated for 10 mins followed by substrate addition and measured after 30 mins by beckman scintillation counting analysis relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL5120858,1,Scientific Literature,Eur J Med Chem,2022,None,Dose = 10.0 microM | TIME = 0.6667 hr,INHIBITOR,
